schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,content.primary_category,collectedAt
1.0,RESEARCH_PAPER,Generalized linear mixed models: a practical guide for ecology and evolution,"Benjamin M. Bolker, M. Brooks, Connie J. Clark, Shane W. Geange, John R. Poulsen, M. Henry H. Stevens",https://doi.org/10.5281/zenodo.19669928,https://github.com/ggerganov/llama.cpp,127960,2009-01-29T00:00:00Z,Ecology and Vegetation Dynamics Studies,2026-09-12T12:45:40.781536+00:00
1.0,RESEARCH_PAPER,Reinforcement Learning: A Survey,"Leslie Pack Kaelbling, Michael L. Littman, Andrew Moore",https://doi.org/10.1613/jair.301,https://github.com/pytorch/pytorch,102942,1996-05-01T00:00:00Z,Reinforcement Learning in Robotics,2026-09-12T12:45:40.781536+00:00
1.0,RESEARCH_PAPER,The Ensembl Variant Effect Predictor,"William McLaren, Laurent Gil, Sarah Hunt, Harpreet Singh Riat, Graham R. S. Ritchie, Anja Thormann",https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-016-0974-4,https://github.com/tensorflow/tensor2tensor,17472,2016-06-06T00:00:00Z,Genetic Associations and Epidemiology,2026-09-12T12:45:40.781536+00:00
1.0,RESEARCH_PAPER,STATISTICS FOR SPATIAL DATA,Noel Cressie,http://infoscience.epfl.ch/record/51487,https://github.com/karpathy/nanoGPT,63012,1992-09-01T00:00:00Z,Soil Geostatistics and Mapping,2026-09-12T12:45:40.781536+00:00
1.0,RESEARCH_PAPER,Graph-Based Algorithms for Boolean Function Manipulation,Bryant,https://figshare.com/articles/journal_contribution/Graph-based_algorithms_for_Boolean_function_manipulation/6605993,https://github.com/huggingface/diffusers,34499,1986-08-01T00:00:00Z,Low-power high-performance VLSI design,2026-09-12T12:45:40.781536+00:00
1.0,RESEARCH_PAPER,"The human brain is intrinsically organized into dynamic, anticorrelated functional networks","Michael Fox, Abraham Z. Snyder, Justin L. Vincent, Maurizio Corbetta, David C. Van Essen, Marcus E. Raichle",https://www.ncbi.nlm.nih.gov/pmc/articles/1157105,https://github.com/langchain-ai/langchain,146186,2005-06-23T00:00:00Z,Functional Brain Connectivity Studies,2026-09-12T12:45:40.781536+00:00
1.0,RESEARCH_PAPER,Conditional Generative Adversarial Nets,"Mehdi Mirza, Simon Osindero",https://arxiv.org/pdf/1411.1784,https://github.com/run-llama/llama_index,52131,2014-11-06T00:00:00Z,Generative Adversarial Networks and Image Synthesis,2026-09-12T12:45:40.781536+00:00
1.0,RESEARCH_PAPER,The Shuttle Radar Topography Mission,"T. G. Farr, P. A. Rosen, E.R. Caro, Robert E. Crippen, Riley Duren, S. Hensley",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2005RG000183,https://github.com/huggingface/transformers,165161,2007-05-19T00:00:00Z,Synthetic Aperture Radar (SAR) Applications and Techniques,2026-09-12T12:45:40.781536+00:00
1.0,RESEARCH_PAPER,Dye-Sensitized Solar Cells,"Anders Hagfeldt, Gerrit Boschloo, Licheng Sun, Lars Kloo, Henrik Pettersson",http://infoscience.epfl.ch/record/209547,https://github.com/vllm-project/vllm,91560,2010-09-10T00:00:00Z,TiO2 Photocatalysis and Solar Cells,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,CONSORT 2010 Statement: updated guidelines for reporting parallel group randomised trials,"K. F Schulz, D. G Altman, D. Moher, for the CONSORT Group",https://doi.org/10.1136/bmj.c332,https://github.com/meta-llama/llama,59606,2010-03-23T00:00:00Z,Meta-analysis and systematic reviews,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Protein Identification and Analysis Tools on the ExPASy Server,"Elisabeth Gasteiger, Christine Hoogland, Alexandre Gattiker, Séverine Duvaud, Marc R. Wilkins, Ron D. Appel",https://archive-ouverte.unige.ch/unige:37793,https://github.com/mistralai/mistral-src,10829,2005-01-01T00:00:00Z,Advanced Proteomics Techniques and Applications,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,TensorFlow: A system for large-scale machine learning,"Martı́n Abadi, Paul Barham, Jianmin Chen, Zhifeng Chen, Andy Davis, Jay B. Dean",https://arxiv.org/pdf/1605.08695,https://github.com/openai/whisper,108936,2016-05-27T00:00:00Z,Parallel Computing and Optimization Techniques,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,A fast quantum mechanical algorithm for database search,Lov K. Grover,https://dl.acm.org/doi/pdf/10.1145/237814.237866,https://github.com/CompVis/stable-diffusion,73418,1996-01-01T00:00:00Z,Quantum Computing Algorithms and Architecture,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Inference and analysis of cell-cell communication using CellChat,"Suoqin Jin, Christian F. Guerrero‐Juarez, Lihua Zhang, Ivan Chang, Raúl Ramos, Chen‐Hsiang Kuan",https://www.nature.com/articles/s41467-021-21246-9.pdf,https://github.com/QwenLM/Qwen,21710,2021-02-17T00:00:00Z,Advanced MIMO Systems Optimization,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Structural Equation Modelling: Guidelines for Determining Model Fit,"Daire Hooper, Joseph Coughlan, Michael R. Mullen",https://arrow.dit.ie/buschmanart/2,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2008-01-01T00:00:00Z,Psychometric Methodologies and Testing,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Bayesian Analysis of Radiocarbon Dates,Christopher Bronk Ramsey,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F622173B70F9C1597F2738DEFC597114/S0033822200033865a.pdf/div-class-title-bayesian-analysis-of-radiocarbon-dates-div.pdf,https://github.com/ggerganov/llama.cpp,127960,2009-01-01T00:00:00Z,Archaeology and ancient environmental studies,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"The STRING database in 2021: customizable protein–protein networks, and functional characterization of user-uploaded gene/measurement sets","Damian Szklarczyk, Annika L Gable, Katerina Nastou, David Lyon, Rebecca Kirsch, Sampo Pyysalo",https://academic.oup.com/nar/article-pdf/49/D1/D605/40395991/gkaa1074.pdf,https://github.com/pytorch/pytorch,102942,2020-11-23T00:00:00Z,Bioinformatics and Genomic Networks,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,REFMAC 5 for the refinement of macromolecular crystal structures,"Garib N. Murshudov, Pavol Skubák, Andrey A. Lebedev, Navraj S. Pannu, Roberto A. Steiner, Robert A. Nicholls",http://journals.iucr.org/d/issues/2011/04/00/ba5152/ba5152.pdf,https://github.com/tensorflow/tensor2tensor,17472,2011-03-17T00:00:00Z,Enzyme Structure and Function,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Quantum Computing in the NISQ era and beyond,John Preskill,https://quantum-journal.org/papers/q-2018-08-06-79/pdf/,https://github.com/karpathy/nanoGPT,63012,2018-08-06T00:00:00Z,Quantum Computing Algorithms and Architecture,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,The theory of communicative action,Andrew Edgar,https://periodicos.fgv.br/rae/article/download/38652/37388,https://github.com/huggingface/diffusers,34499,2014-12-18T00:00:00Z,"Language, Communication, and Linguistic Studies",2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Does the chimpanzee have a theory of mind?,"David Premack, Guy Woodruff",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1E96B02CD9850016B7C93BC6D2FEF1D0/S0140525X00076512a.pdf/div-class-title-does-the-chimpanzee-have-a-theory-of-mind-div.pdf,https://github.com/langchain-ai/langchain,146186,1978-12-01T00:00:00Z,Primate Behavior and Ecology,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,DeepWalk,"Bryan Perozzi, Rami Al-Rfou, Steven Skiena",https://arxiv.org/pdf/1403.6652,https://github.com/run-llama/llama_index,52131,2014-08-22T00:00:00Z,Topic Modeling,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,The MR-Base platform supports systematic causal inference across the human phenome,"Gibran Hemani, Jie Zheng, Benjamin Elsworth, Kaitlin H. Wade, Valeriia Haberland, Denis Baird",https://doi.org/10.7554/elife.34408,https://github.com/huggingface/transformers,165161,2018-05-30T00:00:00Z,Genetic Associations and Epidemiology,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"PlantCARE, a database of plant cis-acting regulatory elements and a portal to tools for in silico analysis of promoter sequences",Magali Lescot,https://academic.oup.com/nar/article-pdf/30/1/325/9901071/300325.pdf,https://github.com/vllm-project/vllm,91560,2002-01-01T00:00:00Z,Plant Molecular Biology Research,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,THE ROLE OF TUTORING IN PROBLEM SOLVING *,"David Wood, Jerome S. Bruner, Gail Ross",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1469-7610.1976.tb00381.x,https://github.com/meta-llama/llama,59606,1976-04-01T00:00:00Z,Early Childhood Education and Development,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Effective Approaches to Attention-based Neural Machine Translation,"Thang Luong, Hieu Pham, Christopher D. Manning",https://www.aclweb.org/anthology/D15-1166.pdf,https://github.com/mistralai/mistral-src,10829,2015-01-01T00:00:00Z,Natural Language Processing Techniques,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,In search of how people change: Applications to addictive behaviors.,"James O. Prochaska, Carlo C. DiClemente, John C. Norcross",https://digitalcommons.uri.edu/psy_facpubs/530,https://github.com/openai/whisper,108936,1992-09-01T00:00:00Z,Mental Health Research Topics,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Finding the missing heritability of complex diseases,"Teri A. Manolio, Francis S. Collins, Nancy J. Cox, David B. Goldstein, Lucia A. Hindorff, David J. Hunter",https://www.ncbi.nlm.nih.gov/pmc/articles/2831613,https://github.com/CompVis/stable-diffusion,73418,2009-10-01T00:00:00Z,Genetic Associations and Epidemiology,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Enrichr: interactive and collaborative HTML5 gene list enrichment analysis tool,"Edward Y. Chen, Christopher M. Tan, Yan Kou, Qiaonan Duan, Zichen Wang, Gabriela Vaz Meirelles",https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/1471-2105-14-128,https://github.com/QwenLM/Qwen,21710,2013-04-15T00:00:00Z,Bioinformatics and Genomic Networks,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,The future of employment: How susceptible are jobs to computerisation?,"Carl Benedikt Frey, Michael A. Osborne",https://ora.ox.ac.uk/objects/uuid:4ed9f1bd-27e9-4e30-997e-5fc8405b0491,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2016-10-01T00:00:00Z,Labor market dynamics and wage inequality,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,AERONET—A Federated Instrument Network and Data Archive for Aerosol Characterization,"B. N. Holben, T. F. Eck, I. Slutsker, D. Tanré, Jean-Pierre Buis, Alberto Setzer",https://mdsoar.org/bitstreams/30222ffe-5979-419d-8289-acdb505419e2/download,https://github.com/ggerganov/llama.cpp,127960,1998-10-01T00:00:00Z,Atmospheric aerosols and clouds,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"Internet of Things: A Survey on Enabling Technologies, Protocols, and Applications","Ala Al‐Fuqaha, Mohsen Guizani, Mehdi Mohammadi, Mohammed Aledhari, Moussa Ayyash",https://ieeexplore.ieee.org/ielx7/9739/7331734/07123563.pdf,https://github.com/pytorch/pytorch,102942,2015-01-01T00:00:00Z,IoT and Edge/Fog Computing,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Grading quality of evidence and strength of recommendations,"David C. Atkins, Dana Best, Peter A. Briss, Martin Eccles, Yngve Falck–Ytter, Signe Flottorp",https://www.ncbi.nlm.nih.gov/pmc/articles/428525,https://github.com/tensorflow/tensor2tensor,17472,2004-06-17T00:00:00Z,Clinical practice guidelines implementation,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Content analysis and thematic analysis: Implications for conducting a qualitative descriptive study,"Mojtaba Vaismoradi, Hannele Turunen, Terese Bondas",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/nhs.12048,https://github.com/karpathy/nanoGPT,63012,2013-03-11T00:00:00Z,Teacher Education and Assessments,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"Radiomics: Images Are More than Pictures, They Are Data","Robert J. Gillies, Paul E. Kinahan, Hedvig Hricak",https://www.ncbi.nlm.nih.gov/pmc/articles/4734157,https://github.com/huggingface/diffusers,34499,2015-11-18T00:00:00Z,Radiomics and Machine Learning in Medical Imaging,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Focus Groups: A Practical Guide for Applied Research,Janet Mancini Billson,https://digitalcommons.wayne.edu/csr/vol7/iss1/24,https://github.com/langchain-ai/langchain,146186,1989-01-01T00:00:00Z,Focus Groups and Qualitative Methods,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,AlphaFold Protein Structure Database: massively expanding the structural coverage of protein-sequence space with high-accuracy models,"Mihály Váradi, Stephen Anyango, Mandar Deshpande, Sreenath Nair, Cindy Natassia, Galabina Yordanova",https://doi.org/10.1093/nar/gkab1061,https://github.com/run-llama/llama_index,52131,2021-10-19T00:00:00Z,Protein Structure and Dynamics,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Nursing Research - Generating And Assessing Evidence For Nursing Practice,"Denise F. Polit, Cheryl Tatano Beck",http://ci.nii.ac.jp/ncid/BB20993742,https://github.com/huggingface/transformers,165161,2016-02-01T00:00:00Z,Nursing Diagnosis and Documentation,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,A General Framework for Analyzing Sustainability of Social-Ecological Systems,Элинор Остром,http://repositorio.utp.edu.co/bitstreams/ac3eaf2c-e198-4dc1-940b-fffb30b38242/download,https://github.com/vllm-project/vllm,91560,2009-07-23T00:00:00Z,Sustainability and Ecological Systems Analysis,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Design and synthesis of an exceptionally stable and highly porous metal-organic framework,"Hailian Li, Mohamed Eddaoudi, M. O’Keeffe, Omar M. Yaghi",https://www.nature.com/articles/46248.pdf,https://github.com/meta-llama/llama,59606,1999-11-01T00:00:00Z,Metal-Organic Frameworks: Synthesis and Applications,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,UniProt: a worldwide hub of protein knowledge,The UniProt Consortium,https://academic.oup.com/nar/article-pdf/47/D1/D506/27437297/gky1049.pdf,https://github.com/mistralai/mistral-src,10829,2018-10-18T00:00:00Z,RNA modifications and cancer,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,A comparison of normalization methods for high density oligonucleotide array data based on variance and bias,"Benjamin M. Bolstad, Rafael A. Irizarry, Magnus Åstrand, Terence P. Speed",https://academic.oup.com/bioinformatics/article-pdf/19/2/185/48903970/bioinformatics_19_2_185.pdf,https://github.com/openai/whisper,108936,2003-01-21T00:00:00Z,Gene expression and cancer classification,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"Time, clocks, and the ordering of events in a distributed system",Leslie Lamport,https://dl.acm.org/doi/pdf/10.1145/359545.359563,https://github.com/CompVis/stable-diffusion,73418,1978-07-01T00:00:00Z,Distributed systems and fault tolerance,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Coordination of groups of mobile autonomous agents using nearest neighbor rules,"Ali Jadbabaie, Jie Lin, A. Stephen Morse",https://repository.upenn.edu/bitstreams/14d308cc-4314-4162-989d-4b95fe2ce1b8/download,https://github.com/QwenLM/Qwen,21710,2003-06-01T00:00:00Z,Distributed Control Multi-Agent Systems,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Teachers’ Beliefs and Educational Research: Cleaning Up a Messy Construct,M. Frank Pajares,https://hdl.handle.net/11059/14076,https://github.com/deepseek-ai/DeepSeek-LLM,7250,1992-09-01T00:00:00Z,Education and Critical Thinking Development,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,BLAT —The BLAST -Like Alignment Tool,W. James Kent,http://genome.cshlp.org/content/12/4/656.full.pdf,https://github.com/ggerganov/llama.cpp,127960,2002-03-20T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,General Diagnostic Tests for Cross Section Dependence in Panels,M. Hashem Pesaran,https://doi.org/10.2139/ssrn.572504,https://github.com/pytorch/pytorch,102942,2004-01-01T00:00:00Z,Spatial and Panel Data Analysis,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"MIMIC-III, a freely accessible critical care database","Alistair E. W. Johnson, Tom Pollard, Lu Shen, Li-wei H. Lehman, Mengling Feng, Mohammad M. Ghassemi",https://www.nature.com/articles/sdata201635.pdf,https://github.com/tensorflow/tensor2tensor,17472,2016-05-24T00:00:00Z,Healthcare Technology and Patient Monitoring,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Exploring complex networks,Steven H. Strogatz,https://www.nature.com/articles/35065725.pdf,https://github.com/karpathy/nanoGPT,63012,2001-03-01T00:00:00Z,Slime Mold and Myxomycetes Research,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Architectural Innovation: The Reconfiguration of Existing Product Technologies and the Failure of Established Firms,"Rebecca Henderson, Kim B. Clark",http://www.iot.ntnu.no/innovation/norsi-pims-courses/tushman/Handerson%20&%20Clark%20(1990).pdf,https://github.com/huggingface/diffusers,34499,1990-03-01T00:00:00Z,Innovation and Knowledge Management,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Multiple Attribute Decision Making,"Ching-Lai Hwang, Kwangsun Yoon",http://bdtd.uftm.edu.br/handle/tede/764,https://github.com/langchain-ai/langchain,146186,1981-01-01T00:00:00Z,Optimization and Mathematical Programming,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Graph Attention Networks,"Veli\v{c}kovi\'c, Petar, Guillem Cucurull, Arantxa Casanova, Adriana Romero, Li\`o, Pietro, Yoshua Bengio",https://arxiv.org/pdf/1710.10903,https://github.com/run-llama/llama_index,52131,2017-10-30T00:00:00Z,Advanced Graph Neural Networks,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,TASSEL: software for association mapping of complex traits in diverse samples,"Peter J. Bradbury, Zhiwu Zhang, Dallas E. Kroon, Terry Casstevens, Yogesh Ramdoss, Edward S. Buckler",https://academic.oup.com/bioinformatics/article-pdf/23/19/2633/451862/btm308.pdf,https://github.com/huggingface/transformers,165161,2007-06-22T00:00:00Z,Genetic Mapping and Diversity in Plants and Animals,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Scheduling Algorithms for Multiprogramming in a Hard-Real-Time Environment,"C. L. Liu, J. W. Layland",https://dl.acm.org/doi/pdf/10.1145/321738.321743,https://github.com/vllm-project/vllm,91560,1973-01-01T00:00:00Z,Distributed and Parallel Computing Systems,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Sub-diffraction-limit imaging by stochastic optical reconstruction microscopy (STORM),"Michael J. Rust, Mark Bates, Xiaowei Zhuang",https://www.ncbi.nlm.nih.gov/pmc/articles/2700296,https://github.com/meta-llama/llama,59606,2006-08-09T00:00:00Z,Advanced Fluorescence Microscopy Techniques,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Exploring the Limits of Transfer Learning with a Unified Text-to-Text\n Transformer,"Colin Raffel, Noam Shazeer, Adam Roberts, Katherine Lee, Sharan Narang, Michael Matena",https://arxiv.org/pdf/1910.10683,https://github.com/mistralai/mistral-src,10829,2019-10-23T00:00:00Z,Topic Modeling,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"Additive manufacturing (3D printing): A review of materials, methods, applications and challenges","Tuan Ngo, Alireza Kashani, Gabriele Imbalzano, Kate Nguyen, David Hui",https://figshare.com/articles/journal_contribution/Additive_manufacturing_3D_printing_A_review_of_materials_methods_applications_and_challenges/27533175,https://github.com/openai/whisper,108936,2018-02-13T00:00:00Z,Additive Manufacturing and 3D Printing Technologies,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Transformers: State-of-the-Art Natural Language Processing,"Thomas Wolf, Lysandre Debut, Victor Sanh, Julien Chaumond, Clément Delangue, Anthony Moi",https://www.aclweb.org/anthology/2020.emnlp-demos.6.pdf,https://github.com/CompVis/stable-diffusion,73418,2020-01-01T00:00:00Z,Topic Modeling,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"Construction of Escherichia coli K‐12 in‐frame, single‐gene knockout mutants: the Keio collection","Tomoya Baba, Takeshi Ara, Miki Hasegawa, Yuki Takai, Yoshiko Okumura, Miki Baba",https://www.ncbi.nlm.nih.gov/pmc/articles/1681482,https://github.com/QwenLM/Qwen,21710,2006-02-21T00:00:00Z,Bacterial Genetics and Biotechnology,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,OrthoFinder: phylogenetic orthology inference for comparative genomics,"David Emms, Steven Kelly",https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-019-1832-y,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2019-11-14T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Canu: scalable and accurate long-read assembly via adaptive k -mer weighting and repeat separation,"Sergey Koren, Brian P. Walenz, Konstantin Berlin, Jason Miller, Nicholas H. Bergman, Adam M. Phillippy",http://genome.cshlp.org/content/27/5/722.full.pdf,https://github.com/ggerganov/llama.cpp,127960,2017-03-15T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,A First Course in Turbulence,"Henk Tennekes, John L. Lumley",http://infoscience.epfl.ch/record/26013,https://github.com/pytorch/pytorch,102942,1972-01-01T00:00:00Z,Fluid dynamics and aerodynamics studies,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,What Will 5G Be?,"Jeffrey G. Andrews, Stefano Buzzi, Wan Choi, Stephen V. Hanly, Angel Lozano, Anthony C. K. Soong",https://repositori.upf.edu/bitstreams/fc28283a-2b87-4440-8960-ea80da00759d/download,https://github.com/tensorflow/tensor2tensor,17472,2014-06-01T00:00:00Z,Advanced MIMO Systems Optimization,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"The International Classification of Headache Disorders, 3rd edition (beta version)","Ettlin, Dominik A",https://journals.sagepub.com/doi/pdf/10.1177/0333102413485658,https://github.com/karpathy/nanoGPT,63012,2013-06-14T00:00:00Z,Migraine and Headache Studies,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"Independent component analysis, A new concept?",Pierre Comon,https://www.sciencedirect.com/science/article/pii/0165168494900299,https://github.com/huggingface/diffusers,34499,1994-04-01T00:00:00Z,Blind Source Separation Techniques,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,A protocol for data exploration to avoid common statistical problems,"Alain F. Zuur, Elena N. Ieno, Chris S. Elphick",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.2041-210X.2009.00001.x,https://github.com/langchain-ai/langchain,146186,2009-11-13T00:00:00Z,Forest ecology and management,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Qualitative research in health care: Analysing qualitative data,Catherine Pope,https://www.ncbi.nlm.nih.gov/pmc/articles/1117368,https://github.com/run-llama/llama_index,52131,2000-01-08T00:00:00Z,Qualitative Research Methods and Applications,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Self-consistent molecular orbital methods. XXIII. A polarization-type basis set for second-row elements,"Michelle Francl, William J. Pietro, Warren J. Hehre, J. Stephen Binkley, Mark S. Gordon, Douglas J. DeFrees",https://escholarship.org/content/qt3hh280rb/qt3hh280rb.pdf,https://github.com/huggingface/transformers,165161,1982-10-01T00:00:00Z,Advanced Chemical Physics Studies,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,"Climate Change 2022 – Impacts, Adaptation and Vulnerability",Intergovernmental Panel on Climate Change,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/ED03547F55DC52E331FE751F53C8709F/stamped-9781009325837pre1_i-ii.pdf/frontmatter.pdf,https://github.com/vllm-project/vllm,91560,2023-06-22T00:00:00Z,Climate change impacts on agriculture,2026-09-12T12:45:40.782538+00:00
1.0,RESEARCH_PAPER,Interpreting chromosomal DNA restriction patterns produced by pulsed-field gel electrophoresis: criteria for bacterial strain typing,"Fred C. Tenover, R D Arbeit, Richard V. Goering, P A Mickelsen, Barbara E. Murray, David H. Persing",https://jcm.asm.org/content/jcm/33/9/2233.full.pdf,https://github.com/meta-llama/llama,59606,1995-09-01T00:00:00Z,Enterobacteriaceae and Cronobacter Research,2026-09-12T12:45:40.784048+00:00
1.0,RESEARCH_PAPER,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,"Victor M. Corman, Olfert Landt, Marco Kaiser, Richard Molenkamp, Adam Meijer, Daniel K. W. Chu",https://www.eurosurveillance.org/deliver/fulltext/eurosurveillance/25/3/eurosurv-25-3-5.pdf?itemId=%2Fcontent%2F10.2807%2F1560-7917.ES.2020.25.3.2000045&mimeType=pdf&containerItemId=content/eurosurveillance,https://github.com/mistralai/mistral-src,10829,2020-01-23T00:00:00Z,SARS-CoV-2 detection and testing,2026-09-12T12:45:40.784048+00:00
1.0,RESEARCH_PAPER,Conceptualizing the circular economy: An analysis of 114 definitions,"Julian Kirchherr, Denise Reike, Marko P. Hekkert",https://www.sciencedirect.com/science/article/pii/S0921344917302835/pdf,https://github.com/openai/whisper,108936,2017-09-15T00:00:00Z,Sustainable Supply Chain Management,2026-09-12T12:45:40.784048+00:00
1.0,RESEARCH_PAPER,The Behavior Change Technique Taxonomy (v1) of 93 Hierarchically Clustered Techniques: Building an International Consensus for the Reporting of Behavior Change Interventions,"Susan Michie, Michelle Richardson, Marie Johnston, Charles Abraham, Jill Francis, Wendy Hardeman",https://academic.oup.com/abm/article-pdf/46/1/81/21982931/12160_2013_article_9486.pdf,https://github.com/CompVis/stable-diffusion,73418,2013-03-19T00:00:00Z,Behavioral Health and Interventions,2026-09-12T12:45:40.784048+00:00
1.0,RESEARCH_PAPER,Many-body physics with ultracold gases,"Immanuel Bloch, Jean Dalibard, W. Zwerger",https://arxiv.org/pdf/0704.3011,https://github.com/QwenLM/Qwen,21710,2008-07-18T00:00:00Z,Cold Atom Physics and Bose-Einstein Condensates,2026-09-12T12:45:40.784048+00:00
1.0,RESEARCH_PAPER,Arlequin (version 3.0): An integrated software package for population genetics data analysis,"Laurent Excoffier, Guillaume Laval, Stefan Schneider",https://doi.org/10.1177/117693430500100003,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2005-01-01T00:00:00Z,Genetic diversity and population structure,2026-09-12T12:45:40.784048+00:00
1.0,RESEARCH_PAPER,Explaining and Harnessing Adversarial Examples,"Ian Goodfellow, Jonathon Shlens, Christian Szegedy",https://arxiv.org/pdf/1412.6572,https://github.com/ggerganov/llama.cpp,127960,2014-12-20T00:00:00Z,Adversarial Robustness in Machine Learning,2026-09-12T12:45:40.784048+00:00
1.0,RESEARCH_PAPER,Methods of conjugate gradients for solving linear systems,"Magnus R. Hestenes, Eduard Stiefel",https://doi.org/10.6028/jres.049.044,https://github.com/pytorch/pytorch,102942,1952-12-01T00:00:00Z,Statistical and numerical algorithms,2026-09-12T12:45:40.784048+00:00
