schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,content.data.description,content.data.website,content.data.foundedYear,content.data.categories,content.data.headquarters,collectedAt
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/lfcc,Hugging Face,,AI Startup & Model Developer specializing in token-classification.,https://huggingface.co/lfcc,,"Artificial Intelligence, Machine Learning, token-classification",Global / Remote,2026-09-12T12:45:43.723075+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/bartowski,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/bartowski,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.723075+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/kresnik,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/kresnik,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.723075+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/TaylorAI,Hugging Face,,AI Startup & Model Developer specializing in sentence-similarity.,https://huggingface.co/TaylorAI,,"Artificial Intelligence, Machine Learning, sentence-similarity",Global / Remote,2026-09-12T12:45:43.723075+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/albert,Hugging Face,,AI Startup & Model Developer specializing in fill-mask.,https://huggingface.co/albert,,"Artificial Intelligence, Machine Learning, fill-mask",Global / Remote,2026-09-12T12:45:43.723075+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/almanach,Hugging Face,,AI Startup & Model Developer specializing in fill-mask.,https://huggingface.co/almanach,,"Artificial Intelligence, Machine Learning, fill-mask",Global / Remote,2026-09-12T12:45:43.723075+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/LocalAI-io,Hugging Face,,AI Startup & Model Developer specializing in token-classification.,https://huggingface.co/LocalAI-io,,"Artificial Intelligence, Machine Learning, token-classification",Global / Remote,2026-09-12T12:45:43.723075+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/AdamCodd,Hugging Face,,AI Startup & Model Developer specializing in image-classification.,https://huggingface.co/AdamCodd,,"Artificial Intelligence, Machine Learning, image-classification",Global / Remote,2026-09-12T12:45:43.723075+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/RedHatAI,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/RedHatAI,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.723075+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/alefiury,Hugging Face,,AI Startup & Model Developer specializing in audio-classification.,https://huggingface.co/alefiury,,"Artificial Intelligence, Machine Learning, audio-classification",Global / Remote,2026-09-12T12:45:43.723075+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Bahushruth,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/Bahushruth,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/SWivid,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/SWivid,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/saattrupdan,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/saattrupdan,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ReliquaryForge,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/ReliquaryForge,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Lykon,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/Lykon,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/MoritzLaurer,Hugging Face,,AI Startup & Model Developer specializing in zero-shot-classification.,https://huggingface.co/MoritzLaurer,,"Artificial Intelligence, Machine Learning, zero-shot-classification",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/NeuML,Hugging Face,,AI Startup & Model Developer specializing in sentence-similarity.,https://huggingface.co/NeuML,,"Artificial Intelligence, Machine Learning, sentence-similarity",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/sakamakismile,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/sakamakismile,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/eddiegulay,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/eddiegulay,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/protectai,Hugging Face,,AI Startup & Model Developer specializing in text-classification.,https://huggingface.co/protectai,,"Artificial Intelligence, Machine Learning, text-classification",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/livekit,Hugging Face,,AI Startup & Model Developer specializing in text-classification.,https://huggingface.co/livekit,,"Artificial Intelligence, Machine Learning, text-classification",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/RunDiffusion,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/RunDiffusion,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Snowflake,Hugging Face,,AI Startup & Model Developer specializing in sentence-similarity.,https://huggingface.co/Snowflake,,"Artificial Intelligence, Machine Learning, sentence-similarity",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/black-forest-labs,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/black-forest-labs,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/amunchet,Hugging Face,,AI Startup & Model Developer specializing in image-classification.,https://huggingface.co/amunchet,,"Artificial Intelligence, Machine Learning, image-classification",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/FINAL-Bench,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/FINAL-Bench,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/elgeish,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/elgeish,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/hustvl,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/hustvl,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/onnx-community,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/onnx-community,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/nlptown,Hugging Face,,AI Startup & Model Developer specializing in text-classification.,https://huggingface.co/nlptown,,"Artificial Intelligence, Machine Learning, text-classification",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/kredor,Hugging Face,,AI Startup & Model Developer specializing in token-classification.,https://huggingface.co/kredor,,"Artificial Intelligence, Machine Learning, token-classification",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/yiyanghkust,Hugging Face,,AI Startup & Model Developer specializing in text-classification.,https://huggingface.co/yiyanghkust,,"Artificial Intelligence, Machine Learning, text-classification",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/MIT,Hugging Face,,AI Startup & Model Developer specializing in audio-classification.,https://huggingface.co/MIT,,"Artificial Intelligence, Machine Learning, audio-classification",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Intel,Hugging Face,,AI Startup & Model Developer specializing in depth-estimation.,https://huggingface.co/Intel,,"Artificial Intelligence, Machine Learning, depth-estimation",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/PekingU,Hugging Face,,AI Startup & Model Developer specializing in object-detection.,https://huggingface.co/PekingU,,"Artificial Intelligence, Machine Learning, object-detection",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ahotrod,Hugging Face,,AI Startup & Model Developer specializing in question-answering.,https://huggingface.co/ahotrod,,"Artificial Intelligence, Machine Learning, question-answering",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ISTA-DASLab,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/ISTA-DASLab,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/gittensor-model-hub,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/gittensor-model-hub,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/bigscience,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/bigscience,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/lpiccinelli,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/lpiccinelli,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/softcatala,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/softcatala,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Ransaka,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/Ransaka,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/camenduru,Hugging Face,,AI Startup & Model Developer specializing in image-feature-extraction.,https://huggingface.co/camenduru,,"Artificial Intelligence, Machine Learning, image-feature-extraction",Global / Remote,2026-09-12T12:45:43.724320+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Musixmatch,Hugging Face,,AI Startup & Model Developer specializing in fill-mask.,https://huggingface.co/Musixmatch,,"Artificial Intelligence, Machine Learning, fill-mask",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/QuantStack,Hugging Face,,AI Startup & Model Developer specializing in text-to-video.,https://huggingface.co/QuantStack,,"Artificial Intelligence, Machine Learning, text-to-video",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/SicariusSicariiStuff,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/SicariusSicariiStuff,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/empero-ai,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/empero-ai,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ai-sage,Hugging Face,,AI Startup & Model Developer specializing in feature-extraction.,https://huggingface.co/ai-sage,,"Artificial Intelligence, Machine Learning, feature-extraction",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Tongyi-MAI,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/Tongyi-MAI,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/briaai,Hugging Face,,AI Startup & Model Developer specializing in image-segmentation.,https://huggingface.co/briaai,,"Artificial Intelligence, Machine Learning, image-segmentation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/YituTech,Hugging Face,,AI Startup & Model Developer specializing in feature-extraction.,https://huggingface.co/YituTech,,"Artificial Intelligence, Machine Learning, feature-extraction",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/tencent,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/tencent,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/openbmb,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/openbmb,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/gvs,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/gvs,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/SmilingWolf,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/SmilingWolf,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/stepfun-ai,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/stepfun-ai,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Leo97,Hugging Face,,AI Startup & Model Developer specializing in token-classification.,https://huggingface.co/Leo97,,"Artificial Intelligence, Machine Learning, token-classification",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/mradermacher,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/mradermacher,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/yuxinlu1,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/yuxinlu1,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Babelscape,Hugging Face,,AI Startup & Model Developer specializing in token-classification.,https://huggingface.co/Babelscape,,"Artificial Intelligence, Machine Learning, token-classification",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/llamafactory,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/llamafactory,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/zeroentropy,Hugging Face,,AI Startup & Model Developer specializing in text-ranking.,https://huggingface.co/zeroentropy,,"Artificial Intelligence, Machine Learning, text-ranking",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/alsgyu,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/alsgyu,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/protoLabsAI,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/protoLabsAI,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/OpenGVLab,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/OpenGVLab,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/dots-studio,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/dots-studio,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/RamManavalan,Hugging Face,,AI Startup & Model Developer specializing in feature-extraction.,https://huggingface.co/RamManavalan,,"Artificial Intelligence, Machine Learning, feature-extraction",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/nm-testing,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/nm-testing,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Infomaniak-AI,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/Infomaniak-AI,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/jhgan,Hugging Face,,AI Startup & Model Developer specializing in sentence-similarity.,https://huggingface.co/jhgan,,"Artificial Intelligence, Machine Learning, sentence-similarity",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/city96,Hugging Face,,AI Startup & Model Developer specializing in image-to-video.,https://huggingface.co/city96,,"Artificial Intelligence, Machine Learning, image-to-video",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/SamLowe,Hugging Face,,AI Startup & Model Developer specializing in text-classification.,https://huggingface.co/SamLowe,,"Artificial Intelligence, Machine Learning, text-classification",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/kernels-community,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/kernels-community,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/LuffyTheFox,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/LuffyTheFox,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/AnkitAI,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/AnkitAI,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Orion-zhen,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/Orion-zhen,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Serveurperso,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/Serveurperso,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/z-lab,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/z-lab,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Lorbus,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/Lorbus,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/boboliu,Hugging Face,,AI Startup & Model Developer specializing in feature-extraction.,https://huggingface.co/boboliu,,"Artificial Intelligence, Machine Learning, feature-extraction",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/AEON-7,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/AEON-7,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/aubmindlab,Hugging Face,,AI Startup & Model Developer specializing in fill-mask.,https://huggingface.co/aubmindlab,,"Artificial Intelligence, Machine Learning, fill-mask",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/infinitejoy,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/infinitejoy,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/papluca,Hugging Face,,AI Startup & Model Developer specializing in text-classification.,https://huggingface.co/papluca,,"Artificial Intelligence, Machine Learning, text-classification",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ByteDance-Seed,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/ByteDance-Seed,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/rinna,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/rinna,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/hugging-quants,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/hugging-quants,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/deepset,Hugging Face,,AI Startup & Model Developer specializing in question-answering.,https://huggingface.co/deepset,,"Artificial Intelligence, Machine Learning, question-answering",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/pnnbao-ump,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/pnnbao-ump,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ncbi,Hugging Face,,AI Startup & Model Developer specializing in text-classification.,https://huggingface.co/ncbi,,"Artificial Intelligence, Machine Learning, text-classification",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/m3hrdadfi,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/m3hrdadfi,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.725079+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/NorwAI,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/NorwAI,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.726143+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ucbye,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/ucbye,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.726143+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/AbelZimba,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/AbelZimba,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.726143+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/meta-models,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/meta-models,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.726143+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/distil-whisper,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/distil-whisper,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.726143+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/TrustSafeAI,Hugging Face,,AI Startup & Model Developer specializing in text-classification.,https://huggingface.co/TrustSafeAI,,"Artificial Intelligence, Machine Learning, text-classification",Global / Remote,2026-09-12T12:45:43.726143+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/kyutai,Hugging Face,,AI Startup & Model Developer specializing in feature-extraction.,https://huggingface.co/kyutai,,"Artificial Intelligence, Machine Learning, feature-extraction",Global / Remote,2026-09-12T12:45:43.726143+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/segment-any-text,Hugging Face,,AI Startup & Model Developer specializing in token-classification.,https://huggingface.co/segment-any-text,,"Artificial Intelligence, Machine Learning, token-classification",Global / Remote,2026-09-12T12:45:43.726143+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/DeepBeepMeep,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/DeepBeepMeep,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.726143+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/vumichien,Hugging Face,,AI Startup & Model Developer specializing in automatic-speech-recognition.,https://huggingface.co/vumichien,,"Artificial Intelligence, Machine Learning, automatic-speech-recognition",Global / Remote,2026-09-12T12:45:43.726143+00:00
